Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,Professional Investor Only,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
SSMM,SSC5,BIOTECH GROWTH TRUST (THE) PLC,GB0000385517,0038551,DE,SHRS,GBX,TP_27,TM_45,GB,BIOG,BIOTECH GWTH,ORD 25P,N,1000.0,3.0,10.0,3418.0,1844663.0,24/09/2018
SSMM,SSC5,AURORA INV TST PLC,GB0000633262,0063326,DE,SHRS,GBX,TP_27,TM_44,GB,ARR,AURORA INV.TST.,ORD 25P,N,1500.0,3.0,10.0,1446.0,318514.0,20/09/2021
SSMM,SSC5,AVON PROTECTION PLC,GB0000667013,0066701,DE,SHRS,GBX,TP_27,TM_46,GB,AVON,AVON PROTECT,ORD #1,N,750.0,3.0,10.0,290132.0,4771263.0,20/09/2021
SSMM,SSC5,TED BAKER PLC,GB0001048619,0104861,DE,SHRS,GBX,TP_27,TM_45,GB,TED,TED BAKER,ORD 5P,N,7500.0,3.0,10.0,101894.0,1611399.0,19/03/2020
SSMM,SSC5,BOOT (HENRY) PLC,GB0001110096,0111009,DE,SHRS,GBX,TP_27,TM_44,GB,BOOT,BOOT(H),ORD 10P,N,1000.0,3.0,10.0,2716.0,266934.0,22/03/2021
SSMM,SSC5,ABERDEEN DIVERSIFIED INC & GWTH TST,GB0001297562,0129756,DE,SHRS,GBX,TP_27,TM_44,GB,ADIG,ABERDEEN DI&G,ORD 25P,N,5000.0,3.0,10.0,3111.0,616880.0,21/12/2020
SSMM,SSC5,JPMORGAN ASIA GROWTH & INCOME PLC,GB0001320778,0132077,DE,SHRS,GBX,TP_27,TM_45,GB,JAGI,JP MORG.AS,ORD 25P,N,1500.0,3.0,10.0,5351.0,1143297.0,20/12/2021
SSMM,SSC5,BRUNNER INV TST PLC,GB0001490001,0149000,DE,SHRS,GBX,TP_27,TM_44,GB,BUT,BRUNNER INV.TST,ORD 25P,N,750.0,3.0,10.0,4062.0,1122670.0,20/12/2021
SSMM,SSC5,XAAR PLC,GB0001570810,0157081,DE,SHRS,GBX,TP_27,TM_45,GB,XAR,XAAR,ORD 10P,N,3000.0,3.0,10.0,57903.0,699908.0,21/06/2021
SSMM,SSC5,MANCHESTER & LONDON INV TST PLC,GB0002258472,0225847,DE,SHRS,GBX,TP_27,TM_44,GB,MNL,MANCHESTER&LON.,ORD 25P,N,750.0,3.0,10.0,3306.0,371994.0,20/09/2021
SSMM,SSC5,JPMORGAN MID CAP INV TRUST PLC,GB0002357613,0235761,DE,SHRS,GBX,TP_27,TM_45,GB,JMF,JPMORGAN MID,ORD 25P,N,500.0,3.0,10.0,2936.0,907058.0,20/12/2021
SSMM,SSC5,DEVRO PLC,GB0002670437,0267043,DE,SHRS,GBX,TP_27,TM_45,GB,DVO,DEVRO,ORD 10P,N,3000.0,3.0,10.0,39253.0,829541.0,15/08/2017
SSMM,SSC5,ASIA DRAGON TRUST PLC,GB0002945029,0294502,DE,SHRS,GBX,TP_27,TM_44,GB,DGN,ASIA DRAGON,ORD 20P,N,1500.0,3.0,10.0,1604.0,745230.0,04/11/2019
SSMM,SSC5,JPMORGAN JAPAN SMALL CAP G&I PLC,GB0003165817,0316581,DE,SHRS,GBX,TP_27,TM_44,GB,JSGI,JPM JAP SML G&I,ORD 10P,N,1000.0,3.0,10.0,1167.0,480757.0,20/09/2021
SSMM,SSC5,FIDELITY ASIAN VALUES PLC,GB0003322319,0332231,DE,SHRS,GBX,TP_27,TM_44,GB,FAS,FIDELITY ASIAN,ORD 25P,N,1000.0,3.0,10.0,0.0,562366.0,21/09/2020
SSMM,SSC5,FIDELITY JAPAN TRUST PLC,GB0003328555,0332855,DE,SHRS,GBX,TP_27,TM_44,GB,FJV,FIDELITY JAPAN,ORD 25P,N,2000.0,3.0,10.0,0.0,558496.0,21/09/2020
SSMM,SSC5,JPMORGAN CHINA GROWTH & INCOME PLC,GB0003435012,0343501,DE,SHRS,GBX,TP_27,TM_45,GB,JCGI,JP MORG.CHIN,ORD 25P,N,1500.0,3.0,10.0,5104.0,2904381.0,22/03/2021
SSMM,SSC5,JPMORGAN INDIAN INV TRUST PLC,GB0003450359,0345035,DE,SHRS,GBX,TP_27,TM_44,GB,JII,JPMOR INDIAN,ORD 25P,N,1500.0,3.0,10.0,15562.0,940551.0,22/06/2020
SSMM,SSC5,BAILLIE GIFFORD CHINA GRWTH TST PLC,GB0003656021,0365602,DE,SHRS,GBX,TP_27,TM_45,GB,BGCG,BAILLIE GIF. CH,ORD 25P,N,2000.0,3.0,10.0,1809.0,1460786.0,20/09/2021
SSMM,SSC5,GO-AHEAD GROUP PLC,GB0003753778,0375377,DE,SHRS,GBX,TP_27,TM_45,GB,GOG,GO-AHEAD GROUP,ORD 10P,N,1500.0,3.0,10.0,148189.0,2222554.0,21/12/2020
SSMM,SSC5,HEADLAM GROUP PLC,GB0004170089,0417008,DE,SHRS,GBX,TP_27,TM_44,GB,HEAD,HEADLAM GROUP,ORD 5P,N,1000.0,3.0,10.0,77444.0,572675.0,15/08/2017
SSMM,SSC5,HUNTING PLC,GB0004478896,0447889,DE,SHRS,GBX,TP_27,TM_45,GB,HTG,HUNTING,ORD 25P,N,5000.0,3.0,10.0,123016.0,1257889.0,22/06/2020
SSMM,SSC5,INTERNATIONAL BIOTECHNOLOGY TST PLC,GB0004559349,0455934,DE,SHRS,GBX,TP_27,TM_45,GB,IBT,INT.BIOTECH.,ORD 25P,N,750.0,3.0,10.0,0.0,748940.0,20/09/2021
SSMM,SSC5,KELLER GROUP PLC,GB0004866223,0486622,DE,SHRS,GBX,TP_27,TM_45,GB,KLR,KELLER GRP.,ORD 10P,N,1000.0,3.0,10.0,131237.0,1238798.0,24/12/2018
SSMM,SSC5,KIER GROUP PLC,GB0004915632,0491563,DE,SHRS,GBX,TP_27,TM_45,GB,KIE,KIER GROUP,ORD 1P,N,15000.0,3.0,10.0,140296.0,2839338.0,22/06/2020
SSMM,SSC5,BLACKROCK LATIN AMERICAN INV TSTPLC,GB0005058408,0505840,DE,SHRS,GBX,TP_27,TM_44,GB,BRLA,BLACKROCK LAT A,ORD US$0.10,N,750.0,3.0,10.0,2247.0,311439.0,21/09/2020
SSMM,SSC5,MACFARLANE GROUP PLC,GB0005518872,0551887,DE,SHRS,GBX,TP_27,TM_44,GB,MACF,MACFARLANE GRP.,ORD 25P,N,3000.0,3.0,10.0,1186.0,266311.0,20/12/2021
SSMM,SSC5,MEARS GROUP PLC,GB0005630420,0563042,DE,SHRS,GBX,TP_27,TM_44,GB,MER,MEARS GROUP,ORD 1P,N,2000.0,3.0,10.0,34846.0,425674.0,15/01/2018
SSMM,SSC5,MCBRIDE PLC,GB0005746358,0574635,DE,SHRS,GBX,TP_27,TM_44,GB,MCB,MCBRIDE,ORD 10P,N,7500.0,3.0,10.0,35568.0,266576.0,15/08/2017
SSMM,SSC5,MENZIES(JOHN) PLC,GB0005790059,0579005,DE,SHRS,GBX,TP_27,TM_45,GB,MNZS,MENZIES(J),ORD 25P,N,3000.0,3.0,10.0,88741.0,1855281.0,24/10/2017
SSMM,SSC5,PACIFIC HORIZON INV TST PLC,GB0006667470,0666747,DE,SHRS,GBX,TP_27,TM_45,GB,PHI,PACIFIC HORIZON,ORD 10P,N,1500.0,3.0,10.0,5108.0,3434939.0,20/09/2021
SSMM,SSC5,PACIFIC ASSETS TRUST PLC,GB0006674385,0667438,DE,SHRS,GBX,TP_27,TM_44,GB,PAC,PACIFIC ASSETS,ORD 12.5P,N,1500.0,3.0,10.0,2476.0,642736.0,21/09/2020
SSMM,SSC5,PORVAIR PLC,GB0006963689,0696368,DE,SHRS,GBX,TP_27,TM_44,GB,PRV,PORVAIR,ORD 2P,N,750.0,3.0,10.0,86633.0,301530.0,24/09/2018
SSMM,SSC5,RICARDO PLC,GB0007370074,0737007,DE,SHRS,GBX,TP_27,TM_45,GB,RCDO,RICARDO,ORD 25P,N,2000.0,3.0,10.0,25185.0,1000333.0,24/12/2018
SSMM,SSC5,RPS GROUP PLC,GB0007594764,0759476,DE,SHRS,GBX,TP_27,TM_44,GB,RPS,RPS GRP.,ORD 3P,N,5000.0,3.0,10.0,33138.0,669951.0,31/01/2018
SSMM,SSC5,S & U PLC,GB0007655037,0765503,DE,SHRS,GBX,TP_27,TM_44,GB,SUS,S & U,ORD 12 1/2P,N,200.0,3.0,10.0,1713.0,121845.0,24/06/2019
SSMM,SSC5,KIN AND CARTA PLC,GB0007689002,0768900,DE,SHRS,GBX,TP_27,TM_45,GB,KCT,KIN & CARTA,ORD 10P,N,5000.0,3.0,10.0,134187.0,1339056.0,24/06/2019
SSMM,SSC5,SCOTTISH ORIENTAL SMLR CO TST PLC,GB0007836132,0783613,DE,SHRS,GBX,TP_27,TM_44,GB,SST,SCOT.ORNTL.SMLL,ORD 25P,N,500.0,3.0,10.0,367.0,521172.0,21/09/2020
SSMM,SSC5,SENIOR PLC,GB0007958233,0795823,DE,SHRS,GBX,TP_27,TM_45,GB,SNR,SENIOR,10P,N,15000.0,3.0,10.0,188193.0,2061864.0,22/06/2020
SSMM,SSC5,SCHRODER JAPAN GROWTH FUND PLC,GB0008022849,0802284,DE,SHRS,GBX,TP_27,TM_44,GB,SJG,SCHRODER JAPAN,ORD 10P,N,2000.0,3.0,10.0,5259.0,355966.0,21/09/2020
SSMM,SSC5,SIG PLC,GB0008025412,0802541,DE,SHRS,GBX,TP_27,TM_45,GB,SHI,SIG,ORD 10P,N,30000.0,3.0,10.0,156806.0,2299480.0,22/06/2020
SSMM,SSC5,ROBERT WALTERS PLC,GB0008475088,0847508,DE,SHRS,GBX,TP_27,TM_44,GB,RWA,ROBERT WALT.,ORD 20P,N,750.0,3.0,10.0,20649.0,658732.0,24/12/2018
SSMM,SSC5,PHOTO-ME INTERNATIONAL PLC,GB0008481250,0848125,DE,SHRS,GBX,TP_27,TM_44,GB,PHTM,PHOTO-ME INTL.,ORD 0.5P,N,5000.0,3.0,10.0,22424.0,206738.0,24/10/2017
SSMM,SSC5,SCHRODER ASIAN TOTAL RETURN INV CO,GB0008710799,0871079,DE,SHRS,GBX,TP_27,TM_45,GB,ATR,SCHRODER ASIAN,ORD 5P,N,2000.0,3.0,10.0,131.0,1137740.0,21/12/2020
SSMM,SSC5,TT ELECTRONICS PLC,GB0008711763,0871176,DE,SHRS,GBX,TP_27,TM_45,GB,TTG,TT ELECTRONICS,ORD 25P,N,5000.0,3.0,10.0,26478.0,1235954.0,17/01/2018
SSMM,SSC5,TRIFAST PLC,GB0008883927,0888392,DE,SHRS,GBX,TP_27,TM_44,GB,TRI,TRIFAST,ORD 5P,N,2500.0,3.0,10.0,112126.0,322660.0,21/03/2022
SSMM,SSC5,REACH PLC,GB0009039941,0903994,DE,SHRS,GBX,TP_27,TM_46,GB,RCH,REACH PLC,ORD 10P,N,10000.0,3.0,10.0,1366616.0,7004349.0,21/03/2022
SSMM,SSC5,THE VITEC GROUP PLC,GB0009296665,0929666,DE,SHRS,GBX,TP_27,TM_45,GB,VTC,THE VITEC GRP.,ORD 20P,N,500.0,3.0,10.0,145449.0,978671.0,24/06/2019
SSMM,SSC5,ZOTEFOAMS PLC,GB0009896605,0989660,DE,SHRS,GBX,TP_27,TM_44,GB,ZTF,ZOTEFOAMS,ORD 5P,N,1000.0,3.0,10.0,21607.0,362156.0,23/12/2019
SSMM,SSC5,WINCANTON PLC,GB0030329360,3032936,DE,SHRS,GBX,TP_27,TM_45,GB,WIN,WINCANTON,ORD 10P,N,3000.0,3.0,10.0,99074.0,1437703.0,21/12/2020
SSMM,SSC5,LINDSELL TRAIN INVESTMENT TRUST PLC,GB0031977944,3197794,DE,SHRS,GBP,TP_27,TM_44,GB,LTI,LINDSELL TRAIN,ORD 75P,N,3.0,0.03,10.0,1458.0,452602.0,21/03/2022
SSMM,SSC5,BLOOMSBURY PUBLISHING PLC,GB0033147751,3314775,DE,SHRS,GBX,TP_27,TM_45,GB,BMY,BLOOMSBURY PUB.,ORD 1.25P,N,1500.0,3.0,10.0,24694.0,514138.0,18/03/2019
SSMM,SSC5,CHESNARA PLC,GB00B00FPT80,B00FPT8,DE,SHRS,GBX,TP_27,TM_45,GB,CSN,CHESNARA,ORD 5P,N,5000.0,3.0,10.0,32151.0,585904.0,25/04/2018
SSMM,SSC5,PAYPOINT PLC,GB00B02QND93,B02QND9,DE,SHRS,GBX,TP_27,TM_45,GB,PAY,PAYPOINT,ORD 1/3P,N,2000.0,3.0,10.0,64001.0,1692086.0,21/09/2020
SSMM,SSC5,ESKEN LIMITED,GB00B03HDJ73,B03HDJ7,DE,SHRS,GBX,TP_27,TM_45,GB,ESKN,ESKEN LTD,ORD 10P,N,30000.0,3.0,10.0,21514.0,1032295.0,04/02/2021
SSMM,SSC5,HELICAL PLC,GB00B0FYMT95,B0FYMT9,DE,SHRS,GBX,TP_27,TM_45,GB,HLCL,HELICAL PLC,ORD 1P,N,1500.0,3.0,10.0,73174.0,775636.0,06/03/2018
SSMM,SSC5,REAL ESTATE CREDIT INV. LD,GB00B0HW5366,B0HW536,DE,SHRS,GBX,TP_27,TM_44,GB,RECI,REAL EST.CRED,ORD NPV,N,3000.0,3.0,10.0,61278.0,576215.0,20/12/2021
SSMM,SSC5,STHREE PLC,GB00B0KM9T71,B0KM9T7,DE,SHRS,GBX,TP_27,TM_45,GB,STEM,STHREE,ORD 1P,N,5000.0,3.0,10.0,258776.0,2993861.0,22/11/2019
SSMM,SSC5,ABRDN ASIAN INCOME FUND LIMITED,GB00B0P6J834,B0P6J83,DE,SHRS,GBX,TP_27,TM_44,GB,AAIF,ABRDN ASN INC,ORD NPV,N,3000.0,3.0,10.0,30867.0,749792.0,05/01/2022
SSMM,SSC5,RESTAURANT GROUP PLC,GB00B0YG1K06,B0YG1K0,DE,SHRS,GBX,TP_27,TM_46,GB,RTN,RESTAURANT GP,ORD 28 1/8P,N,30000.0,3.0,10.0,877960.0,6723464.0,20/12/2021
SSMM,SSC5,CITY OF LONDON INVESTMENT GROUP PLC,GB00B104RS51,B104RS5,DE,SHRS,GBX,TP_27,TM_44,GB,CLIG,CITY LON INV,ORD 1P,N,750.0,3.0,10.0,874.0,297390.0,18/06/2018
SSMM,SSC5,MIDDLEFIELD CANADIAN INC PCC,GB00B15PV034,B15PV03,DE,SHRS,GBX,TP_27,TM_44,GB,MCT,MIDDLEFIELD PRF,RED PART PREF SHS NPV,N,3000.0,3.0,10.0,933.0,191943.0,21/03/2022
SSMM,SSC5,LOOKERS PLC,GB00B17MMZ46,B17MMZ4,DE,SHRS,GBX,TP_27,TM_45,GB,LOOK,LOOKERS,ORD  5P,N,20000.0,3.0,10.0,74750.0,671044.0,21/03/2022
SSMM,SSC5,TOPPS TILES PLC,GB00B18P5K83,B18P5K8,DE,SHRS,GBX,TP_27,TM_44,GB,TPT,TOPPS TILES,ORD 3 1/3P,N,7500.0,3.0,10.0,1216.0,202501.0,15/08/2017
SSMM,SSC5,LSL PROPERTY SERVICES PLC,GB00B1G5HX72,B1G5HX7,DE,SHRS,GBX,TP_27,TM_44,GB,LSL,LSL PROP,ORD 0.2P,N,2000.0,3.0,10.0,21240.0,954149.0,15/08/2017
SSMM,SSC5,PENDRAGON PLC,GB00B1JQBT10,B1JQBT1,DE,SHRS,GBX,TP_27,TM_44,GB,PDG,PENDRAGON,ORD 5P,N,30000.0,3.0,10.0,100274.0,417551.0,15/08/2017
SSMM,SSC5,MARSTON'S PLC,GB00B1JQDM80,B1JQDM8,DE,SHRS,GBX,TP_27,TM_46,GB,MARS,MARSTON'S,ORD 7.375P,N,30000.0,3.0,10.0,344021.0,4869963.0,22/06/2020
SSMM,SSC5,HENDERSON FAR EAST INCOME LD,JE00B1GXH751,B1GXH75,IE,SHRS,GBX,TP_27,TM_45,JE,HFEL,HEND.FAR EAST,ORD NPV,N,3000.0,3.0,10.0,4893.0,1334373.0,21/09/2020
SSMM,SSC5,PPHE HOTEL GROUP LD,GG00B1Z5FH87,B1Z5FH8,IE,SHRS,GBX,TP_27,TM_44,GG,PPH,PPHE HOTEL,ORD NPV,N,500.0,3.0,10.0,4039.0,260788.0,21/09/2020
SSMM,SSC5,INTERNATIONAL PERSONAL FINANCE PLC,GB00B1YKG049,B1YKG04,DE,SHRS,GBX,TP_27,TM_45,GB,IPF,INTER. PERS.,ORD 10P,N,3000.0,3.0,10.0,81319.0,556406.0,12/01/2018
SSMM,SSC5,"FULLER,SMITH & TURNER PLC",GB00B1YPC344,B1YPC34,DE,SHRS,GBX,TP_27,TM_44,GB,FSTA,FULLER SMITH'A','A' ORD 40P,N,500.0,3.0,10.0,12150.0,331334.0,13/08/2020
SSMM,SSC5,SEVERFIELD PLC,GB00B27YGJ97,B27YGJ9,DE,SHRS,GBX,TP_27,TM_44,GB,SFR,SEVERFIELD,ORD 2.5P,N,5000.0,3.0,10.0,3915.0,398311.0,24/12/2018
SSMM,SSC5,RECORD PLC,GB00B28ZPS36,B28ZPS3,DE,SHRS,GBX,TP_27,TM_44,GB,REC,RECORD,ORD 0.025P,N,5000.0,3.0,10.0,6085.0,297647.0,20/12/2021
SSMM,SSC5,DE LA RUE PLC,GB00B3DGH821,B3DGH82,DE,SHRS,GBX,TP_27,TM_45,GB,DLAR,DE LA RUE,ORD 44 152/175P,N,7500.0,3.0,10.0,40555.0,1691571.0,01/02/2018
SSMM,SSC5,ABRDN CHINA INV CO LTD,GG00B45L2K95,B45L2K9,IE,SHRS,GBX,TP_27,TM_44,GG,ACIC,ABRDN CHINA,ORD 1P,N,750.0,3.0,10.0,4518.0,660906.0,20/12/2021
SSMM,SSC5,SUPERDRY PLC,GB00B60BD277,B60BD27,DE,SHRS,GBX,TP_27,TM_45,GB,SDRY,SUPERDRY,ORD 5P,N,7500.0,3.0,10.0,89715.0,2691250.0,21/09/2020
SSMM,SSC5,ENQUEST PLC,GB00B635TG28,B635TG2,DE,SHRS,GBX,TP_27,TM_45,GB,ENQ,ENQUEST,ORD 5P,N,75000.0,3.0,10.0,2256510.0,2231080.0,25/10/2021
SSMM,SSC5,COSTAIN GROUP PLC,GB00B64NSP76,B64NSP7,DE,SHRS,GBX,TP_27,TM_45,GB,COST,COSTAIN GRP.,ORD 50P,N,7500.0,3.0,10.0,33684.0,560767.0,13/03/2018
SSMM,SSC5,CAPITAL LD,BMG022411000,B58PK89,IE,SHRS,GBX,TP_27,TM_44,JE,CAPD,CAPITAL,COMM SHS USD0.0001 (DI),N,5000.0,3.0,10.0,167929.0,504875.0,21/06/2021
SSMM,SSC5,PHAROS ENERGY PLC,GB00B572ZV91,B572ZV9,DE,SHRS,GBX,TP_27,TM_44,GB,PHAR,PHAROS ENERGY,ORD 5P,N,20000.0,3.0,10.0,13099.0,232055.0,17/10/2019
SSMM,SSC5,POLAR CAPITAL GLOBAL HEALTH.TST PLC,GB00B6832P16,B6832P1,DE,SHRS,GBX,TP_27,TM_44,GB,PCGH,POLAR CAP GLBL,ORD 25P,N,2000.0,3.0,10.0,3483.0,647605.0,20/12/2021
SSMM,SSC5,JPMORGAN GLOBAL EMERG. MKTS. IT PLC,GB00B5ZZY915,B5ZZY91,DE,SHRS,GBX,TP_27,TM_44,GB,JEMI,JPMORGAN GLOB,ORD 1P,N,5000.0,3.0,10.0,3360.0,905811.0,21/09/2020
SSMM,SSC5,BLACKROCK FR,GB00B3SXM832,B3SXM83,DE,SHRS,GBX,TP_27,TM_44,GB,BRFI,BLACKROCK FR,ORD USD0.01,N,3000.0,3.0,10.0,412.0,528858.0,24/12/2018
SSMM,SSC5,NB GLOBAL MONTHLY INCOME FUND LD,GG00B3KX4Q34,B3KX4Q3,IE,SHRS,GBX,TP_27,TM_44,GG,NBMI,NB GLOBAL £,RED ORD SHS NPV £,N,20000.0,3.0,10.0,2203.0,518023.0,21/03/2022
SSMM,SSC5,STAGECOACH GROUP PLC,GB00B6YTLS95,B6YTLS9,DE,SHRS,GBX,TP_27,TM_46,GB,SGC,STAGECOACH,ORD 125/228P,N,20000.0,3.0,10.0,190360.0,2315426.0,22/06/2020
SSMM,SSC5,MID WYND INTL INV TST PLC,GB00B6VTTK07,B6VTTK0,DE,SHRS,GBX,TP_27,TM_45,GB,MWY,MID WYND INT.,ORD 5P,N,1000.0,3.0,10.0,1666.0,839520.0,20/09/2021
SSMM,SSC5,INVESCO BOND INCOME PLUS LIMITED,JE00B6RMDP68,B6RMDP6,IE,SHRS,GBX,TP_27,TM_44,JE,BIPS,INVESCO BD IN,ORD NPV,N,2000.0,3.0,10.0,847.0,476797.0,20/12/2021
SSMM,SSC5,BLACKROCK SUST AMERICAN INC TST PLC,GB00B7W0XJ61,B7W0XJ6,DE,SHRS,GBX,TP_27,TM_44,GB,BRSA,BLACKROCK SAIT,ORD 1P,N,2000.0,3.0,10.0,0.0,344707.0,02/08/2021
SSMM,SSC5,ICG-LONGBOW SNR SEC. UK PTY DBT INV,GG00B8C23S81,B8C23S8,IE,SHRS,GBX,TP_27,TM_43,GG,LBOW,ICG-LONGBOW,ORD NPV,N,5000.0,3.0,10.0,0.0,167337.0,20/12/2021
SSMM,SSC5,CVC CREDIT PARTNERS EUROPEAN OPPORT,JE00B9MRHZ51,B9MRHZ5,IE,SHRS,GBX,TP_27,TM_44,JE,CCPG,CVC CREDIT GBP,ORD NPV GBP,N,7500.0,3.0,10.0,0.0,268943.0,21/12/2020
SSMM,SSC5,POLAR CAPITAL GLOBAL FIN. TST PLC,GB00B9XQT119,B9XQT11,DE,SHRS,GBX,TP_27,TM_45,GB,PCFT,POLAR CAP GBL,ORD 5P,N,7500.0,3.0,10.0,904.0,1468659.0,21/06/2021
SSMM,SSC5,FOXTONS GROUP PLC,GB00BCKFY513,BCKFY51,DE,SHRS,GBX,TP_27,TM_45,GB,FOXT,FOXTONS,ORD 1P,N,15000.0,3.0,10.0,34266.0,904339.0,15/08/2017
SSMM,SSC5,AO WORLD PLC,GB00BJTNFH41,BJTNFH4,DE,SHRS,GBX,TP_27,TM_46,GB,AO.,AO WORLD,ORD 0.25P,N,20000.0,3.0,10.0,601564.0,5578646.0,20/12/2021
SSMM,SSC5,JPMORGAN US SMALLER CO. INV TST PLC,GB00BJL5F346,BJL5F34,DE,SHRS,GBX,TP_27,TM_44,GB,JUSC,JPMORG.US,ORD 2.5P,N,1500.0,3.0,10.0,0.0,660550.0,20/12/2021
SSMM,SSC5,CUSTODIAN REIT PLC,GB00BJFLFT45,BJFLFT4,DE,SHRS,GBX,TP_27,TM_45,GB,CREI,CUSTODIAN REIT,ORD 1P,N,7500.0,3.0,10.0,221940.0,574103.0,24/12/2018
SSMM,SSC5,CARD FACTORY PLC,GB00BLY2F708,BLY2F70,DE,SHRS,GBX,TP_27,TM_45,GB,CARD,CARD FACTORY,ORD 1P,N,15000.0,3.0,10.0,43479.0,1859495.0,21/09/2020
SSMM,SSC5,TREATT PLC,GB00BKS7YK08,BKS7YK0,DE,SHRS,GBX,TP_27,TM_45,GB,TET,TREATT,ORD 2P,N,1500.0,3.0,10.0,45231.0,1315223.0,21/06/2021
SSMM,SSC5,FUNDSMITH EMERGING EQUITIES TRUST P,GB00BLSNND18,BLSNND1,DE,SHRS,GBX,TP_27,TM_44,GB,FEET,FUNDSMITH EMERG,ORD 1P,N,500.0,3.0,10.0,1927.0,799734.0,21/09/2020
SSMM,SSC5,EMPIRIC STUDENT PROPERTY PLC,GB00BLWDVR75,BLWDVR7,DE,SHRS,GBX,TP_27,TM_45,GB,ESP,EMPIRIC,ORD GBP0.01,N,15000.0,3.0,10.0,77872.0,1608925.0,15/08/2017
SSMM,SSC5,SLF REALISATION FUND LIMITED,GG00BN56JF17,BN56JF1,IE,SHRS,GBX,TP_27,TM_44,GG,SLFR,SLF REALISATION,ORD NPV,N,30000.0,3.0,10.0,2075.0,99732.0,02/12/2021
SSMM,SSC5,EDISTON PROPERTY INVESTMENT COMPANY,GB00BNGMZB68,BNGMZB6,DE,SHRS,GBX,TP_27,TM_44,GB,EPIC,EDISTON PRPRTY,ORD 1P,N,7500.0,3.0,10.0,581.0,612442.0,21/06/2021
SSMM,SSC5,DIGNITY PLC,GB00BRB37M78,BRB37M7,DE,SHRS,GBX,TP_27,TM_45,GB,DTY,DIGNITY,ORD 12 48/143P,N,3000.0,3.0,10.0,80924.0,937512.0,19/03/2018
SSMM,SSC5,MJ GLEESON PLC,GB00BRKD9Z53,BRKD9Z5,DE,SHRS,GBX,TP_27,TM_44,GB,GLE,MJ GLEESON,ORD 2P,N,750.0,3.0,10.0,13212.0,739883.0,24/09/2018
SSMM,SSC5,CARR'S GROUP PLC,GB00BRK01058,BRK0105,DE,SHRS,GBX,TP_27,TM_44,GB,CARR,CARRS GROUP,ORD 2.5P,N,2000.0,3.0,10.0,939956.0,174122.0,22/03/2021
SSMM,SSC5,DFS FURNITURE PLC,GB00BTC0LB89,BTC0LB8,DE,SHRS,GBX,TP_27,TM_45,GB,DFS,DFS FURN,ORD GBP0.10,N,3000.0,3.0,10.0,70993.0,927480.0,17/11/2020
SSMM,SSC5,SCHRODER UK PUBLIC PRIVATE TST PLC,GB00BVG1CF25,BVG1CF2,DE,SHRS,GBX,TP_27,TM_45,GB,SUPP,SCHRODER UK PUB,ORD 1P,N,15000.0,3.0,10.0,751.0,501820.0,20/09/2021
SSMM,SSC5,PHOENIX SPREE DEUTSCHLAND LIMITED,JE00B248KJ21,BVG2VP8,IE,SHRS,GBX,TP_27,TM_44,JE,PSDL,PHOENIX SPREE D,SHS NPV,N,5000.0,3.0,10.0,96936.0,854638.0,04/05/2018
SSMM,SSC5,NORCROS PLC,GB00BYYJL418,BYYJL41,DE,SHRS,GBX,TP_27,TM_44,GB,NXR,NORCROS,ORD 10P,N,2000.0,3.0,10.0,9334.0,422467.0,19/03/2018
SSMM,SSC5,GCP ASSET BACKED INCOME FUND LTD,JE00BYXX8B08,BYXX8B0,IE,SHRS,GBX,TP_27,TM_44,JE,GABI,GCP ASSET BCKD,ORD NPV,N,7500.0,3.0,10.0,10141.0,763744.0,21/06/2021
SSMM,SSC5,HOSTELWORLD GROUP PLC,GB00BYYN4225,BYYN422,DE,SHRS,GBX,TP_27,TM_45,GB,HSW,HOSTELWORLD,ORD EUR0.01,N,5000.0,3.0,10.0,10010.0,320052.0,15/08/2017
SSMM,SSC5,REGIONAL REIT LD,GG00BYV2ZQ34,BYV2ZQ3,IE,SHRS,GBX,TP_27,TM_45,GG,RGL,REGIONAL REIT,ORD NPV,N,10000.0,3.0,10.0,22577.0,886305.0,18/06/2018
SSMM,SSC5,THE GYM GROUP PLC,GB00BZBX0P70,BZBX0P7,DE,SHRS,GBX,TP_27,TM_45,GB,GYM,GYM GRP,ORD 0.01P,N,5000.0,3.0,10.0,102503.0,1542103.0,18/06/2018
SSMM,SSC5,CC JAPAN INCOME & GROWTH TRUST PLC,GB00BYSRMH16,BYSRMH1,DE,SHRS,GBX,TP_27,TM_44,GB,CCJI,CC JAPAN,ORD GBP0.01,N,3000.0,3.0,10.0,4394.0,472559.0,22/03/2021
SSMM,SSC5,HONEYCOMB INVESTMENT TRUST PLC,GB00BYZV3G25,BYZV3G2,DE,SHRS,GBX,TP_27,TM_44,GB,HONY,HONEYCOMB INV.,ORD 1P,N,300.0,3.0,10.0,37704.0,265367.0,21/03/2022
SSMM,SSC5,METRO BANK PLC,GB00BZ6STL67,BZ6STL6,DE,SHRS,GBX,TP_27,TM_45,GB,MTRO,METRO BK,ORD 0.0001P,N,10000.0,3.0,10.0,96627.0,1583310.0,22/06/2020
